name,cate,dist,dire
pp_0m_center_0149.mp3,pp,0m,center
ak_100m_left_0150.mp3,ak,100m,left
ak_50m_left_0151.mp3,ak,50m,left
m4_600m_right_0152.mp3,m4,600m,right
ak_400m_right_0154.mp3,ak,400m,right
ak_600m_back_0155.mp3,ak,600m,back
ak_50m_right_0156.mp3,ak,50m,right
ak_200m_back_0157.mp3,ak,200m,back
deagle_0m_center_0158.mp3,deagle,0m,center
m4_50m_back_0159.mp3,m4,50m,back
kar_0m_center_0160.mp3,kar,0m,center
verl_0m_center_0162.mp3,verl,0m,center
ak_600m_right_0163.mp3,ak,600m,right
m4_200m_right_0164.mp3,m4,200m,right
m4_600m_back_0165.mp3,m4,600m,back
dp_0m_center_0166.mp3,dp,0m,center
qbz_0m_center_0167.mp3,qbz,0m,center
ak_50m_right_0168.mp3,ak,50m,right
ak_600m_right_0169.mp3,ak,600m,right
qbz_0m_center_0170.mp3,qbz,0m,center
m4_50m_back_0171.mp3,m4,50m,back
pp_0m_center_0172.mp3,pp,0m,center
dp_0m_center_0174.mp3,dp,0m,center
g36c_0m_center_0175.mp3,g36c,0m,center
kar_0m_center_0176.mp3,kar,0m,center
m24_0m_center_0177.mp3,m24,0m,center
m4_100m_front_0178.mp3,m4,100m,front
ak_600m_left_0179.mp3,ak,600m,left
aug_0m_center_0180.mp3,aug,0m,center
m4_200m_left_0181.mp3,m4,200m,left
k2_0m_center_0182.mp3,k2,0m,center
ak_600m_back_0183.mp3,ak,600m,back
s12k_0m_center_0184.mp3,s12k,0m,center
ak_600m_back_0185.mp3,ak,600m,back
m4_50m_back_0186.mp3,m4,50m,back
m4_100m_right_0187.mp3,m4,100m,right
m4_200m_left_0188.mp3,m4,200m,left
m4_200m_right_0190.mp3,m4,200m,right
awm_0m_center_0191.mp3,awm,0m,center
slr_0m_center_0192.mp3,slr,0m,center
ak_600m_front_0193.mp3,ak,600m,front
ak_200m_left_0194.mp3,ak,200m,left
win_0m_center_0195.mp3,win,0m,center
qbu_0m_center_0196.mp3,qbu,0m,center
aug_0m_center_0197.mp3,aug,0m,center
s12k_0m_center_0198.mp3,s12k,0m,center
ak_400m_left_0199.mp3,ak,400m,left
qbu_0m_center_0200.mp3,qbu,0m,center
m4_400m_right_0201.mp3,m4,400m,right
gro_0m_center_0202.mp3,gro,0m,center
ak_50m_right_0204.mp3,ak,50m,right
m4_50m_back_0205.mp3,m4,50m,back
p1911_0m_center_0206.mp3,p1911,0m,center
ak_200m_right_0208.mp3,ak,200m,right
verl_0m_center_0209.mp3,verl,0m,center
m4_100m_front_0210.mp3,m4,100m,front
ak_100m_back_0212.mp3,ak,100m,back
m4_200m_back_0213.mp3,m4,200m,back
ak_100m_back_0215.mp3,ak,100m,back
dbs_0m_center_0218.mp3,dbs,0m,center
m4_600m_front_0219.mp3,m4,600m,front
g36c_0m_center_0220.mp3,g36c,0m,center
vss_0m_center_0221.mp3,vss,0m,center
ak_600m_right_0222.mp3,ak,600m,right
ak_600m_front_0223.mp3,ak,600m,front
m4_50m_right_0224.mp3,m4,50m,right
ak_0m_center_0226.mp3,ak,0m,center
mk_0m_center_0227.mp3,mk,0m,center
m4_400m_left_0229.mp3,m4,400m,left
scar_0m_center_0230.mp3,scar,0m,center
slr_0m_center_0232.mp3,slr,0m,center
m4_100m_back_0233.mp3,m4,100m,back
vec_0m_center_0235.mp3,vec,0m,center
dp_0m_center_0236.mp3,dp,0m,center
m4_50m_back_0237.mp3,m4,50m,back
m16_0m_center_0239.mp3,m16,0m,center
ak_400m_right_0240.mp3,ak,400m,right
m4_50m_back_0241.mp3,m4,50m,back
m4_200m_back_0243.mp3,m4,200m,back
vss_0m_center_0244.mp3,vss,0m,center
slr_0m_center_0245.mp3,slr,0m,center
m4_200m_back_0246.mp3,m4,200m,back
ak_400m_front_0247.mp3,ak,400m,front
ak_400m_left_0248.mp3,ak,400m,left
vec_0m_center_0249.mp3,vec,0m,center
sks_0m_center_0250.mp3,sks,0m,center
ak_200m_back_0251.mp3,ak,200m,back
m4_400m_front_0252.mp3,m4,400m,front
p92_0m_center_0253.mp3,p92,0m,center
win_0m_center_0254.mp3,win,0m,center
ak_400m_right_0255.mp3,ak,400m,right
nogun_None_None_0257.mp3,nogun,None,None
s12k_0m_center_0258.mp3,s12k,0m,center
m4_50m_back_0259.mp3,m4,50m,back
mk_0m_center_0260.mp3,mk,0m,center
scar_0m_center_0261.mp3,scar,0m,center
m4_50m_right_0262.mp3,m4,50m,right
m4_100m_left_0263.mp3,m4,100m,left
m4_100m_back_0264.mp3,m4,100m,back
m4_600m_left_0265.mp3,m4,600m,left
slr_0m_center_0266.mp3,slr,0m,center
vec_0m_center_0267.mp3,vec,0m,center
ak_0m_center_0268.mp3,ak,0m,center
ak_100m_right_0269.mp3,ak,100m,right
ak_400m_back_0271.mp3,ak,400m,back
m4_600m_left_0273.mp3,m4,600m,left
mk_0m_center_0274.mp3,mk,0m,center
pp_0m_center_0275.mp3,pp,0m,center
s12k_0m_center_0276.mp3,s12k,0m,center
g36c_0m_center_0279.mp3,g36c,0m,center
m4_200m_back_0280.mp3,m4,200m,back
m4_400m_front_0281.mp3,m4,400m,front
gro_0m_center_0282.mp3,gro,0m,center
ak_100m_front_0283.mp3,ak,100m,front
gro_0m_center_0286.mp3,gro,0m,center
vec_0m_center_0287.mp3,vec,0m,center
tomy_0m_center_0288.mp3,tomy,0m,center
ak_600m_left_0289.mp3,ak,600m,left
r45_0m_center_0290.mp3,r45,0m,center
m4_100m_back_0291.mp3,m4,100m,back
m4_100m_front_0292.mp3,m4,100m,front
gro_0m_center_0293.mp3,gro,0m,center
ak_600m_right_0294.mp3,ak,600m,right
ak_400m_front_0295.mp3,ak,400m,front
ak_600m_back_0296.mp3,ak,600m,back
ak_400m_back_0298.mp3,ak,400m,back
m4_600m_right_0299.mp3,m4,600m,right
s12k_0m_center_0300.mp3,s12k,0m,center
pump_0m_center_0301.mp3,pump,0m,center
m4_200m_right_0302.mp3,m4,200m,right
nogun_None_None_0303.mp3,nogun,None,None
dp_0m_center_0304.mp3,dp,0m,center
p1911_0m_center_0305.mp3,p1911,0m,center
m16_0m_center_0306.mp3,m16,0m,center
p92_0m_center_0308.mp3,p92,0m,center
ak_600m_back_0309.mp3,ak,600m,back
vss_0m_center_0311.mp3,vss,0m,center
vss_0m_center_0313.mp3,vss,0m,center
m16_0m_center_0314.mp3,m16,0m,center
m249_0m_center_0315.mp3,m249,0m,center
r45_0m_center_0316.mp3,r45,0m,center
dbs_0m_center_0317.mp3,dbs,0m,center
deagle_0m_center_0318.mp3,deagle,0m,center
m4_100m_left_0320.mp3,m4,100m,left
vec_0m_center_0321.mp3,vec,0m,center
m4_200m_back_0323.mp3,m4,200m,back
ak_200m_right_0324.mp3,ak,200m,right
ak_400m_right_0326.mp3,ak,400m,right
m4_50m_front_0327.mp3,m4,50m,front
p18c_0m_center_0328.mp3,p18c,0m,center
m4_400m_back_0329.mp3,m4,400m,back
m4_200m_right_0332.mp3,m4,200m,right
ak_50m_front_0334.mp3,ak,50m,front
m4_50m_front_0335.mp3,m4,50m,front
nogun_None_None_0336.mp3,nogun,None,None
m4_600m_left_0338.mp3,m4,600m,left
ak_600m_front_0339.mp3,ak,600m,front
ak_0m_center_0340.mp3,ak,0m,center
aug_0m_center_0343.mp3,aug,0m,center
sks_0m_center_0344.mp3,sks,0m,center
ak_400m_right_0346.mp3,ak,400m,right
ak_100m_back_0347.mp3,ak,100m,back
m4_400m_front_0349.mp3,m4,400m,front
ak_50m_right_0350.mp3,ak,50m,right
ak_50m_back_0351.mp3,ak,50m,back
sks_0m_center_0352.mp3,sks,0m,center
r45_0m_center_0353.mp3,r45,0m,center
p92_0m_center_0354.mp3,p92,0m,center
ak_200m_left_0355.mp3,ak,200m,left
dbs_0m_center_0356.mp3,dbs,0m,center
tomy_0m_center_0357.mp3,tomy,0m,center
nogun_None_None_0358.mp3,nogun,None,None
aug_0m_center_0360.mp3,aug,0m,center
uzi_0m_center_0361.mp3,uzi,0m,center
vec_0m_center_0362.mp3,vec,0m,center
m249_0m_center_0363.mp3,m249,0m,center
m4_200m_right_0365.mp3,m4,200m,right
ak_100m_right_0366.mp3,ak,100m,right
nogun_None_None_0367.mp3,nogun,None,None
vec_0m_center_0368.mp3,vec,0m,center
sks_0m_center_0369.mp3,sks,0m,center
slr_0m_center_0370.mp3,slr,0m,center
m24_0m_center_0371.mp3,m24,0m,center
ak_400m_front_0372.mp3,ak,400m,front
nogun_None_None_0375.mp3,nogun,None,None
verl_0m_center_0376.mp3,verl,0m,center
win_0m_center_0377.mp3,win,0m,center
mk_0m_center_0379.mp3,mk,0m,center
ak_100m_right_0380.mp3,ak,100m,right
ump_0m_center_0381.mp3,ump,0m,center
tomy_0m_center_0382.mp3,tomy,0m,center
m4_400m_back_0383.mp3,m4,400m,back
m4_400m_back_0384.mp3,m4,400m,back
ak_600m_right_0385.mp3,ak,600m,right
pp_0m_center_0387.mp3,pp,0m,center
ak_200m_front_0388.mp3,ak,200m,front
g36c_0m_center_0389.mp3,g36c,0m,center
aug_0m_center_0390.mp3,aug,0m,center
m4_50m_back_0391.mp3,m4,50m,back
m4_100m_front_0393.mp3,m4,100m,front
m249_0m_center_0395.mp3,m249,0m,center
deagle_0m_center_0398.mp3,deagle,0m,center
win_0m_center_0399.mp3,win,0m,center
m4_600m_front_0400.mp3,m4,600m,front
pp_0m_center_0401.mp3,pp,0m,center
ak_200m_right_0402.mp3,ak,200m,right
k2_0m_center_0404.mp3,k2,0m,center
m4_200m_left_0405.mp3,m4,200m,left
p90_0m_center_0406.mp3,p90,0m,center
aug_0m_center_0407.mp3,aug,0m,center
uzi_0m_center_0408.mp3,uzi,0m,center
tomy_0m_center_0409.mp3,tomy,0m,center
verl_0m_center_0410.mp3,verl,0m,center
awm_0m_center_0411.mp3,awm,0m,center
m4_0m_center_0412.mp3,m4,0m,center
m4_400m_right_0413.mp3,m4,400m,right
p92_0m_center_0414.mp3,p92,0m,center
slr_0m_center_0415.mp3,slr,0m,center
ak_400m_left_0416.mp3,ak,400m,left
m4_400m_back_0417.mp3,m4,400m,back
ak_100m_back_0419.mp3,ak,100m,back
gro_0m_center_0420.mp3,gro,0m,center
p18c_0m_center_0421.mp3,p18c,0m,center
nogun_None_None_0422.mp3,nogun,None,None
ak_200m_back_0423.mp3,ak,200m,back
ak_100m_back_0425.mp3,ak,100m,back
scar_0m_center_0426.mp3,scar,0m,center
ak_600m_front_0427.mp3,ak,600m,front
ak_50m_back_0428.mp3,ak,50m,back
mk_0m_center_0429.mp3,mk,0m,center
aug_0m_center_0430.mp3,aug,0m,center
ak_50m_back_0431.mp3,ak,50m,back
nogun_None_None_0432.mp3,nogun,None,None
pp_0m_center_0433.mp3,pp,0m,center
r1895_0m_center_0434.mp3,r1895,0m,center
m4_600m_right_0435.mp3,m4,600m,right
win_0m_center_0436.mp3,win,0m,center
m4_400m_front_0437.mp3,m4,400m,front
ak_400m_left_0438.mp3,ak,400m,left
ak_0m_center_0439.mp3,ak,0m,center
sks_0m_center_0440.mp3,sks,0m,center
m4_100m_back_0441.mp3,m4,100m,back
ak_50m_back_0444.mp3,ak,50m,back
scar_0m_center_0445.mp3,scar,0m,center
ak_200m_left_0446.mp3,ak,200m,left
ak_600m_back_0447.mp3,ak,600m,back
awm_0m_center_0448.mp3,awm,0m,center
qbz_0m_center_0449.mp3,qbz,0m,center
aug_0m_center_0450.mp3,aug,0m,center
ak_100m_front_0452.mp3,ak,100m,front
m4_600m_front_0453.mp3,m4,600m,front
qbu_0m_center_0454.mp3,qbu,0m,center
ump_0m_center_0455.mp3,ump,0m,center
m4_50m_right_0456.mp3,m4,50m,right
ak_400m_right_0457.mp3,ak,400m,right
m4_50m_front_0458.mp3,m4,50m,front
ak_100m_back_0460.mp3,ak,100m,back
nogun_None_None_0461.mp3,nogun,None,None
m4_100m_front_0462.mp3,m4,100m,front
ak_100m_back_0463.mp3,ak,100m,back
ak_600m_right_0464.mp3,ak,600m,right
nogun_None_None_0465.mp3,nogun,None,None
scar_0m_center_0466.mp3,scar,0m,center
verl_0m_center_0467.mp3,verl,0m,center
slr_0m_center_0468.mp3,slr,0m,center
s12k_0m_center_0469.mp3,s12k,0m,center
ak_100m_right_0472.mp3,ak,100m,right
ak_400m_back_0473.mp3,ak,400m,back
ak_200m_front_0474.mp3,ak,200m,front
ump_0m_center_0475.mp3,ump,0m,center
p90_0m_center_0477.mp3,p90,0m,center
m24_0m_center_0478.mp3,m24,0m,center
mk_0m_center_0479.mp3,mk,0m,center
m4_100m_front_0480.mp3,m4,100m,front
ak_100m_back_0481.mp3,ak,100m,back
tomy_0m_center_0482.mp3,tomy,0m,center
nogun_None_None_0483.mp3,nogun,None,None
sks_0m_center_0484.mp3,sks,0m,center
mini_0m_center_0485.mp3,mini,0m,center
p92_0m_center_0486.mp3,p92,0m,center
m4_600m_back_0487.mp3,m4,600m,back
qbz_0m_center_0488.mp3,qbz,0m,center
m24_0m_center_0489.mp3,m24,0m,center
m4_600m_front_0490.mp3,m4,600m,front
nogun_None_None_0491.mp3,nogun,None,None
ak_400m_back_0492.mp3,ak,400m,back
nogun_None_None_0493.mp3,nogun,None,None
ak_400m_front_0494.mp3,ak,400m,front
m249_0m_center_0495.mp3,m249,0m,center
m4_200m_back_0496.mp3,m4,200m,back
ak_50m_front_0497.mp3,ak,50m,front
dp_0m_center_0498.mp3,dp,0m,center
mk_0m_center_0500.mp3,mk,0m,center
mk_0m_center_0502.mp3,mk,0m,center
ak_600m_front_0503.mp3,ak,600m,front
ak_600m_front_0504.mp3,ak,600m,front
ump_0m_center_0505.mp3,ump,0m,center
m4_50m_back_0506.mp3,m4,50m,back
ak_200m_back_0507.mp3,ak,200m,back
m4_400m_back_0508.mp3,m4,400m,back
ak_400m_left_0509.mp3,ak,400m,left
sks_0m_center_0510.mp3,sks,0m,center
ak_400m_left_0511.mp3,ak,400m,left
k2_0m_center_0514.mp3,k2,0m,center
awm_0m_center_0515.mp3,awm,0m,center
vss_0m_center_0516.mp3,vss,0m,center
mk_0m_center_0517.mp3,mk,0m,center
ak_400m_front_0518.mp3,ak,400m,front
ak_400m_back_0519.mp3,ak,400m,back
nogun_None_None_0521.mp3,nogun,None,None
r1895_0m_center_0522.mp3,r1895,0m,center
slr_0m_center_0523.mp3,slr,0m,center
sks_0m_center_0524.mp3,sks,0m,center
ak_600m_back_0525.mp3,ak,600m,back
vec_0m_center_0526.mp3,vec,0m,center
ak_100m_left_0528.mp3,ak,100m,left
ak_100m_front_0530.mp3,ak,100m,front
m4_100m_back_0531.mp3,m4,100m,back
m4_100m_back_0532.mp3,m4,100m,back
deagle_0m_center_0533.mp3,deagle,0m,center
ak_600m_left_0534.mp3,ak,600m,left
ak_400m_left_0535.mp3,ak,400m,left
slr_0m_center_0536.mp3,slr,0m,center
kar_0m_center_0537.mp3,kar,0m,center
m4_100m_back_0538.mp3,m4,100m,back
ak_200m_left_0539.mp3,ak,200m,left
slr_0m_center_0540.mp3,slr,0m,center
aug_0m_center_0542.mp3,aug,0m,center
k2_0m_center_0544.mp3,k2,0m,center
ak_0m_center_0545.mp3,ak,0m,center
ak_400m_right_0546.mp3,ak,400m,right
mini_0m_center_0547.mp3,mini,0m,center
ak_400m_front_0548.mp3,ak,400m,front
slr_0m_center_0549.mp3,slr,0m,center
p90_0m_center_0552.mp3,p90,0m,center
ak_100m_back_0553.mp3,ak,100m,back
mk_0m_center_0554.mp3,mk,0m,center
ump_0m_center_0556.mp3,ump,0m,center
vss_0m_center_0557.mp3,vss,0m,center
kar_0m_center_0558.mp3,kar,0m,center
m4_400m_right_0559.mp3,m4,400m,right
slr_0m_center_0561.mp3,slr,0m,center
nogun_None_None_0562.mp3,nogun,None,None
m4_200m_left_0563.mp3,m4,200m,left
m4_100m_back_0564.mp3,m4,100m,back
m16_0m_center_0565.mp3,m16,0m,center
qbu_0m_center_0566.mp3,qbu,0m,center
verl_0m_center_0567.mp3,verl,0m,center
m4_600m_front_0568.mp3,m4,600m,front
m4_400m_right_0569.mp3,m4,400m,right
awm_0m_center_0570.mp3,awm,0m,center
ak_200m_front_0572.mp3,ak,200m,front
dbs_0m_center_0573.mp3,dbs,0m,center
kar_0m_center_0575.mp3,kar,0m,center
kar_0m_center_0576.mp3,kar,0m,center
m4_200m_right_0577.mp3,m4,200m,right
nogun_None_None_0578.mp3,nogun,None,None
tomy_0m_center_0579.mp3,tomy,0m,center
ak_600m_right_0581.mp3,ak,600m,right
m4_600m_left_0582.mp3,m4,600m,left
gro_0m_center_0583.mp3,gro,0m,center
uzi_0m_center_0584.mp3,uzi,0m,center
ump_0m_center_0585.mp3,ump,0m,center
m4_200m_left_0586.mp3,m4,200m,left
m4_50m_back_0587.mp3,m4,50m,back
vec_0m_center_0588.mp3,vec,0m,center
ak_50m_right_0589.mp3,ak,50m,right
ak_100m_left_0590.mp3,ak,100m,left
ak_200m_right_0591.mp3,ak,200m,right
nogun_None_None_0593.mp3,nogun,None,None
kar_0m_center_0595.mp3,kar,0m,center
qbu_0m_center_0596.mp3,qbu,0m,center
mini_0m_center_0597.mp3,mini,0m,center
k2_0m_center_0598.mp3,k2,0m,center
k2_0m_center_0599.mp3,k2,0m,center
ak_600m_left_0600.mp3,ak,600m,left
dbs_0m_center_0601.mp3,dbs,0m,center
m4_400m_right_0602.mp3,m4,400m,right
ak_400m_right_0604.mp3,ak,400m,right
ak_600m_left_0605.mp3,ak,600m,left
ak_50m_right_0606.mp3,ak,50m,right
m4_400m_left_0607.mp3,m4,400m,left
k2_0m_center_0608.mp3,k2,0m,center
m4_400m_right_0609.mp3,m4,400m,right
deagle_0m_center_0610.mp3,deagle,0m,center
nogun_None_None_0611.mp3,nogun,None,None
m4_600m_front_0612.mp3,m4,600m,front
ak_100m_left_0613.mp3,ak,100m,left
vss_0m_center_0614.mp3,vss,0m,center
m4_600m_right_0615.mp3,m4,600m,right
g36c_0m_center_0616.mp3,g36c,0m,center
m4_200m_back_0617.mp3,m4,200m,back
ak_50m_right_0618.mp3,ak,50m,right
m4_50m_left_0619.mp3,m4,50m,left
m4_400m_back_0620.mp3,m4,400m,back
slr_0m_center_0621.mp3,slr,0m,center
m4_200m_left_0622.mp3,m4,200m,left
slr_0m_center_0623.mp3,slr,0m,center
m4_200m_left_0624.mp3,m4,200m,left
ak_50m_left_0625.mp3,ak,50m,left
verl_0m_center_0626.mp3,verl,0m,center
ak_50m_back_0627.mp3,ak,50m,back
ak_400m_back_0628.mp3,ak,400m,back
scar_0m_center_0629.mp3,scar,0m,center
mk_0m_center_0631.mp3,mk,0m,center
m4_600m_back_0632.mp3,m4,600m,back
ak_200m_front_0633.mp3,ak,200m,front
kar_0m_center_0634.mp3,kar,0m,center
deagle_0m_center_0635.mp3,deagle,0m,center
vss_0m_center_0636.mp3,vss,0m,center
dbs_0m_center_0637.mp3,dbs,0m,center
k2_0m_center_0638.mp3,k2,0m,center
ak_600m_right_0639.mp3,ak,600m,right
p1911_0m_center_0641.mp3,p1911,0m,center
m4_600m_left_0642.mp3,m4,600m,left
m4_400m_left_0643.mp3,m4,400m,left
mk_0m_center_0644.mp3,mk,0m,center
ak_600m_left_0645.mp3,ak,600m,left
tomy_0m_center_0646.mp3,tomy,0m,center
nogun_None_None_0647.mp3,nogun,None,None
ak_400m_front_0648.mp3,ak,400m,front
g36c_0m_center_0649.mp3,g36c,0m,center
ak_200m_front_0652.mp3,ak,200m,front
p18c_0m_center_0654.mp3,p18c,0m,center
qbz_0m_center_0656.mp3,qbz,0m,center
slr_0m_center_0657.mp3,slr,0m,center
m4_50m_back_0658.mp3,m4,50m,back
vss_0m_center_0659.mp3,vss,0m,center
uzi_0m_center_0660.mp3,uzi,0m,center
ak_100m_back_0661.mp3,ak,100m,back
p92_0m_center_0662.mp3,p92,0m,center
ak_200m_front_0663.mp3,ak,200m,front
uzi_0m_center_0664.mp3,uzi,0m,center
m16_0m_center_0665.mp3,m16,0m,center
mini_0m_center_0666.mp3,mini,0m,center
m4_100m_front_0667.mp3,m4,100m,front
ak_50m_left_0668.mp3,ak,50m,left
sks_0m_center_0669.mp3,sks,0m,center
p92_0m_center_0670.mp3,p92,0m,center
m4_600m_back_0671.mp3,m4,600m,back
ak_50m_left_0672.mp3,ak,50m,left
m4_600m_back_0674.mp3,m4,600m,back
m16_0m_center_0675.mp3,m16,0m,center
s12k_0m_center_0676.mp3,s12k,0m,center
awm_0m_center_0677.mp3,awm,0m,center
m4_100m_left_0678.mp3,m4,100m,left
slr_0m_center_0679.mp3,slr,0m,center
ak_200m_right_0680.mp3,ak,200m,right
m24_0m_center_0681.mp3,m24,0m,center
qbz_0m_center_0682.mp3,qbz,0m,center
p1911_0m_center_0683.mp3,p1911,0m,center
ak_50m_front_0684.mp3,ak,50m,front
m4_600m_back_0685.mp3,m4,600m,back
p90_0m_center_0686.mp3,p90,0m,center
slr_0m_center_0687.mp3,slr,0m,center
scar_0m_center_0688.mp3,scar,0m,center
m4_100m_front_0690.mp3,m4,100m,front
kar_0m_center_0691.mp3,kar,0m,center
p1911_0m_center_0692.mp3,p1911,0m,center
deagle_0m_center_0693.mp3,deagle,0m,center
m4_100m_right_0696.mp3,m4,100m,right
vec_0m_center_0698.mp3,vec,0m,center
ak_400m_left_0699.mp3,ak,400m,left
sks_0m_center_0700.mp3,sks,0m,center
ak_100m_right_0701.mp3,ak,100m,right
pump_0m_center_0702.mp3,pump,0m,center
mini_0m_center_0704.mp3,mini,0m,center
win_0m_center_0705.mp3,win,0m,center
m4_200m_front_0706.mp3,m4,200m,front
m4_600m_back_0707.mp3,m4,600m,back
ak_600m_left_0710.mp3,ak,600m,left
m4_200m_front_0711.mp3,m4,200m,front
awm_0m_center_0712.mp3,awm,0m,center
ak_200m_right_0714.mp3,ak,200m,right
